time_us,pwm,pos
87483224,-212,-11331.0
87493232,-212,-11341.0
87503232,219,-11350.0
87513236,219,-11355.0
87523240,219,-11355.0
87533240,219,-11350.0
87543248,219,-11344.0
87553248,219,-11336.0
87563256,219,-11327.0
87573256,219,-11318.0
87583264,219,-11308.0
87593268,219,-11299.0
87603276,219,-11289.0
87613284,219,-11279.0
87623292,219,-11269.0
87633296,219,-11260.0
87643304,219,-11250.0
87653304,219,-11240.0
87663312,219,-11230.0
87673320,219,-11220.0
87683324,219,-11210.0
87693332,219,-11200.0
87703336,219,-11190.0
87713336,219,-11180.0
87723340,219,-11170.0
87733340,219,-11160.0
87743340,219,-11150.0
87753340,219,-11140.0
87763340,219,-11130.0
87773340,219,-11120.0
87783340,219,-11110.0
87793348,219,-11100.0
87803352,219,-11090.0
87813352,219,-11080.0
87823360,219,-11070.0
87833368,219,-11060.0
87843368,219,-11050.0
87853368,219,-11040.0
87863368,219,-11030.0
87873376,219,-11020.0
87883384,219,-11010.0
87893384,219,-11000.0
87903384,219,-10990.0
87913384,219,-10980.0
87923392,219,-10970.0
87933392,219,-10960.0
87943392,219,-10950.0
87953392,219,-10940.0
87963400,219,-10930.0
87973400,219,-10920.0
87983400,219,-10910.0
87993400,219,-10900.0
88003408,219,-10890.0
88013416,219,-10880.0
88023416,219,-10870.0
88033416,219,-10860.0
88043424,219,-10850.0
88053432,219,-10840.0
88063436,219,-10830.0
88073436,219,-10820.0
88083444,219,-10810.0
88093452,219,-10800.0
88103456,219,-10790.0
88113460,219,-10780.0
88123468,219,-10770.0
88133468,219,-10760.0
88143476,219,-10750.0
88153476,219,-10740.0
88163476,219,-10730.0
88173484,219,-10720.0
88183492,219,-10710.0
88193492,219,-10700.0
88203492,225,-10690.0
88213500,225,-10680.0
88223508,225,-10670.0
88233508,225,-10660.0
88243508,225,-10649.0
88253516,225,-10639.0
88263524,225,-10629.0
88273524,225,-10619.0
88283524,225,-10608.0
88293532,225,-10598.0
88303540,225,-10588.0
88313540,225,-10578.0
88323540,225,-10567.0
88333548,225,-10557.0
88343556,225,-10547.0
88353564,225,-10536.0
88363572,225,-10526.0
88373572,225,-10516.0
88383572,225,-10506.0
88393580,225,-10495.0
88403588,225,-10485.0
88413588,225,-10475.0
88423596,225,-10464.0
88433596,225,-10454.0
88443604,225,-10444.0
88453612,225,-10434.0
88463612,225,-10423.0
88473620,225,-10413.0
88483624,225,-10403.0
88493632,225,-10392.0
88503632,225,-10382.0
88513640,225,-10372.0
88523648,225,-10362.0
88533656,225,-10351.0
88543656,225,-10341.0
88553656,225,-10331.0
88563672,225,-10320.0
88573680,225,-10310.0
88583688,225,-10300.0
88593688,225,-10290.0
88603696,225,-10279.0
88613704,225,-10269.0
88623712,225,-10259.0
88633712,225,-10249.0
88643720,225,-10238.0
88653728,225,-10228.0
88663728,225,-10218.0
88673728,225,-10207.0
88683736,225,-10197.0
88693736,225,-10187.0
88703744,225,-10177.0
88713744,225,-10166.0
88723744,225,-10156.0
88733744,225,-10146.0
88743744,225,-10136.0
88753752,225,-10125.0
88763752,225,-10115.0
88773752,225,-10105.0
88783752,225,-10094.0
88793760,225,-10084.0
88803764,225,-10074.0
88813772,225,-10064.0
88823780,225,-10053.0
88833788,225,-10043.0
88843796,225,-10033.0
88853796,225,-10022.0
88863796,225,-10012.0
88873804,225,-10002.0
88883812,225,-9992.0
88893816,225,-9981.0
88903824,145,-9971.0
88913832,145,-9962.0
88923832,145,-9953.0
88933840,145,-9945.0
88943840,145,-9938.0
88953844,145,-9931.0
88963844,145,-9924.0
88973844,145,-9917.0
88983848,145,-9910.0
88993852,145,-9904.0
89003852,145,-9897.0
89013856,145,-9890.0
89023860,145,-9884.0
89033864,145,-9877.0
89043864,145,-9870.0
89053868,145,-9864.0
89063872,145,-9857.0
89073876,145,-9851.0
89083880,145,-9844.0
89093880,145,-9837.0
89103884,145,-9831.0
89113888,145,-9824.0
89123892,145,-9818.0
89133892,145,-9811.0
89143892,145,-9805.0
89153896,145,-9798.0
89163900,145,-9791.0
89173900,145,-9785.0
89183900,145,-9778.0
89193900,145,-9772.0
89203900,145,-9765.0
89213900,145,-9758.0
89223900,145,-9752.0
89233904,145,-9745.0
89243908,145,-9739.0
89253912,145,-9732.0
89263912,145,-9725.0
89273916,145,-9719.0
89283920,145,-9712.0
89293924,145,-9706.0
89303924,145,-9699.0
89313932,145,-9692.0
89323936,145,-9686.0
89333940,145,-9679.0
89343940,145,-9673.0
89353944,145,-9666.0
89363944,145,-9660.0
89373948,145,-9653.0
89383948,145,-9646.0
89393952,145,-9640.0
89403952,145,-9633.0
89413960,145,-9627.0
89423960,145,-9620.0
89433972,145,-9613.0
89443972,145,-9607.0
89453980,145,-9600.0
89463980,145,-9594.0
89473984,145,-9587.0
89483988,145,-9581.0
89493988,145,-9574.0
89503996,145,-9567.0
89514000,145,-9561.0
89524004,145,-9554.0
89534004,145,-9548.0
89544012,145,-9541.0
89554012,145,-9534.0
89564016,145,-9528.0
89574016,145,-9521.0
89584016,145,-9515.0
89594016,145,-9508.0
89604032,125,-9501.0
89614032,125,-9495.0
89624044,125,-9489.0
89634048,125,-9483.0
89644048,125,-9477.0
89654048,125,-9472.0
89664052,125,-9466.0
89674056,125,-9460.0
89684056,125,-9455.0
89694056,125,-9449.0
89704060,125,-9443.0
89714064,125,-9438.0
89724064,125,-9432.0
89734068,125,-9426.0
89744068,125,-9421.0
89754072,125,-9415.0
89764076,125,-9409.0
89774076,125,-9404.0
89784080,125,-9398.0
89794080,125,-9392.0
89804088,125,-9387.0
89814088,125,-9381.0
89824088,125,-9375.0
89834092,125,-9370.0
89844096,125,-9364.0
89854096,125,-9358.0
89864100,125,-9353.0
89874100,125,-9347.0
89884104,125,-9341.0
89894108,125,-9336.0
89904112,125,-9330.0
89914112,125,-9324.0
89924116,125,-9319.0
89934120,125,-9313.0
89944120,125,-9307.0
89954124,125,-9302.0
89964124,125,-9296.0
89974132,125,-9291.0
89984132,125,-9285.0
89994132,125,-9279.0
90004136,125,-9274.0
90014144,125,-9268.0
90024144,125,-9262.0
90034148,125,-9257.0
90044152,125,-9251.0
90054152,125,-9245.0
90064152,125,-9240.0
90074152,125,-9234.0
90084156,125,-9228.0
90094160,125,-9223.0
90104164,125,-9217.0
90114168,125,-9211.0
90124168,125,-9206.0
90134168,125,-9200.0
90144172,125,-9194.0
90154172,125,-9189.0
90164172,125,-9183.0
90174172,125,-9177.0
90184176,125,-9172.0
90194180,125,-9166.0
90204180,125,-9160.0
90214184,125,-9155.0
90224184,125,-9149.0
90234192,125,-9143.0
90244192,125,-9138.0
90254192,125,-9132.0
90264196,125,-9127.0
90274200,125,-9121.0
90284204,125,-9115.0
90294204,125,-9110.0
90304204,150,-9104.0
90314216,150,-9098.0
90324224,150,-9092.0
90334224,150,-9085.0
90344228,150,-9079.0
90354228,150,-9072.0
90364232,150,-9065.0
90374236,150,-9059.0
90384236,150,-9052.0
90394236,150,-9045.0
90404244,150,-9038.0
90414244,150,-9031.0
90424244,150,-9025.0
90434244,150,-9018.0
90444248,150,-9011.0
90454248,150,-9004.0
90464248,150,-8997.0
90474248,150,-8990.0
90484248,150,-8984.0
90494252,150,-8977.0
90504256,150,-8970.0
90514264,150,-8963.0
90524264,150,-8956.0
90534268,150,-8950.0
90544272,150,-8943.0
90554272,150,-8936.0
90564272,150,-8929.0
90574276,150,-8922.0
90584276,150,-8915.0
90594280,150,-8909.0
90604280,150,-8902.0
90614280,150,-8895.0
90624288,150,-8888.0
90634296,150,-8881.0
90644304,150,-8874.0
90654308,150,-8868.0
90664312,150,-8861.0
90674316,150,-8854.0
90684316,150,-8847.0
90694316,150,-8840.0
90704324,150,-8834.0
90714324,150,-8827.0
90724324,150,-8820.0
90734328,150,-8813.0
90744328,150,-8806.0
90754332,150,-8799.0
90764336,150,-8793.0
90774336,150,-8786.0
90784340,150,-8779.0
90794344,150,-8772.0
90804348,150,-8765.0
90814348,150,-8759.0
90824352,150,-8752.0
90834356,150,-8745.0
90844360,150,-8738.0
90854360,150,-8731.0
90864360,150,-8724.0
90874364,150,-8718.0
90884372,150,-8711.0
90894372,150,-8704.0
90904372,150,-8697.0
90914376,150,-8690.0
90924380,150,-8684.0
90934384,150,-8677.0
90944384,150,-8670.0
90954384,150,-8663.0
90964388,150,-8656.0
90974388,150,-8650.0
90984392,150,-8643.0
90994392,150,-8636.0
91004392,138,-8629.0
91014400,138,-8622.0
91024400,138,-8616.0
91034400,138,-8609.0
91044404,138,-8603.0
91054408,138,-8597.0
91064408,138,-8590.0
91074412,138,-8584.0
91084412,138,-8578.0
91094420,138,-8572.0
91104420,138,-8565.0
91114424,138,-8559.0
91124424,138,-8553.0
91134424,138,-8547.0
91144424,138,-8540.0
91154424,138,-8534.0
91164428,138,-8528.0
91174428,138,-8522.0
91184432,138,-8515.0
91194436,138,-8509.0
91204436,138,-8503.0
91214436,138,-8496.0
91224444,138,-8490.0
91234444,138,-8484.0
91244444,138,-8478.0
91254444,138,-8471.0
91264452,138,-8465.0
91274452,138,-8459.0
91284452,138,-8453.0
91294452,138,-8446.0
91304456,138,-8440.0
91314460,138,-8434.0
91324464,138,-8428.0
91334464,138,-8421.0
91344468,138,-8415.0
91354472,138,-8409.0
91364472,138,-8403.0
91374476,138,-8396.0
91384476,138,-8390.0
91394484,138,-8384.0
91404484,138,-8377.0
91414484,138,-8371.0
91424488,138,-8365.0
91434488,138,-8359.0
91444492,138,-8352.0
91454492,138,-8346.0
91464492,138,-8340.0
91474496,138,-8334.0
91484500,138,-8327.0
91494500,138,-8321.0
91504504,138,-8315.0
91514508,138,-8309.0
91524512,138,-8302.0
91534516,138,-8296.0
91544520,138,-8290.0
91554520,138,-8283.0
91564524,138,-8277.0
91574528,138,-8271.0
91584532,138,-8265.0
91594536,138,-8258.0
91604536,138,-8252.0
91614544,138,-8246.0
91624544,138,-8240.0
91634548,138,-8233.0
91644552,138,-8227.0
91654560,138,-8221.0
91664560,138,-8215.0
91674560,138,-8208.0
91684564,138,-8202.0
91694576,138,-8196.0
91704580,-144,-8190.0
91714580,-144,-8187.0
91724584,-144,-8188.0
91734584,-144,-8192.0
91744588,-144,-8197.0
91754588,-144,-8202.0
91764596,-144,-8208.0
91774604,-144,-8214.0
91784604,-144,-8220.0
91794612,-144,-8227.0
91804620,-144,-8233.0
91814628,-144,-8240.0
91824636,-144,-8246.0
91834636,-144,-8252.0
91844636,-144,-8259.0
91854644,-144,-8265.0
91864648,-144,-8272.0
91874652,-144,-8278.0
91884660,-144,-8285.0
91894668,-144,-8291.0
91904676,-144,-8298.0
91914680,-144,-8304.0
91924684,-144,-8311.0
91934684,-144,-8317.0
91944684,-144,-8323.0
91954692,-144,-8330.0
91964692,-144,-8336.0
91974692,-144,-8343.0
91984692,-144,-8349.0
91994700,-144,-8356.0
92004700,-144,-8362.0
92014700,-144,-8369.0
92024708,-144,-8375.0
92034716,-144,-8382.0
92044716,-144,-8388.0
92054716,-144,-8394.0
92064716,-144,-8401.0
92074724,-144,-8407.0
92084732,-144,-8414.0
92094732,-144,-8420.0
92104732,-144,-8427.0
92114740,-144,-8433.0
92124748,-144,-8440.0
92134752,-144,-8446.0
92144760,-144,-8453.0
92154768,-144,-8459.0
92164768,-144,-8465.0
92174768,-144,-8472.0
92184772,-144,-8478.0
92194772,-144,-8485.0
92204776,-144,-8491.0
92214784,-144,-8498.0
92224784,-144,-8504.0
92234792,-144,-8511.0
92244800,-144,-8517.0
92254804,-144,-8524.0
92264808,-144,-8530.0
92274812,-144,-8537.0
92284812,-144,-8543.0
92294816,-144,-8549.0
92304820,-144,-8556.0
92314828,-144,-8562.0
92324832,-144,-8569.0
92334832,-144,-8575.0
92344836,-144,-8582.0
92354840,-144,-8588.0
92364848,-144,-8595.0
92374856,-144,-8601.0
92384864,-144,-8608.0
92394864,-144,-8614.0
92404864,-242,-8620.0
92414872,-242,-8628.0
92424880,-242,-8637.0
92434880,-242,-8646.0
92444884,-242,-8656.0
92454888,-242,-8666.0
92464892,-242,-8677.0
92474896,-242,-8688.0
92484896,-242,-8698.0
92494900,-242,-8709.0
92504904,-242,-8720.0
92514908,-242,-8731.0
92524908,-242,-8742.0
92534916,-242,-8753.0
92544920,-242,-8763.0
92554924,-242,-8774.0
92564924,-242,-8785.0
92574932,-242,-8796.0
92584936,-242,-8807.0
92594940,-242,-8818.0
92604944,-242,-8829.0
92614944,-242,-8840.0
92624948,-242,-8851.0
92634956,-242,-8861.0
92644960,-242,-8872.0
92654960,-242,-8883.0
92664964,-242,-8894.0
92674968,-242,-8905.0
92684972,-242,-8916.0
92694972,-242,-8927.0
92704976,-242,-8938.0
92714984,-242,-8948.0
92724988,-242,-8959.0
92734996,-242,-8970.0
92745004,-242,-8981.0
92755008,-242,-8992.0
92765016,-242,-9003.0
92775020,-242,-9014.0
92785020,-242,-9025.0
92795024,-242,-9036.0
92805032,-242,-9046.0
92815036,-242,-9057.0
92825044,-242,-9068.0
92835048,-242,-9079.0
92845052,-242,-9090.0
92855060,-242,-9101.0
92865064,-242,-9112.0
92875064,-242,-9123.0
92885068,-242,-9134.0
92895072,-242,-9144.0
92905080,-242,-9155.0
92915088,-242,-9166.0
92925096,-242,-9177.0
92935100,-242,-9188.0
92945108,-242,-9199.0
92955112,-242,-9210.0
92965112,-242,-9221.0
92975120,-242,-9232.0
92985124,-242,-9242.0
92995132,-242,-9253.0
93005132,-242,-9264.0
93015136,-242,-9275.0
93025144,-242,-9286.0
93035148,-242,-9297.0
93045148,-242,-9308.0
93055156,-242,-9319.0
93065160,-242,-9330.0
93075168,-242,-9340.0
93085172,-242,-9351.0
93095172,-242,-9362.0
93105180,87,-9373.0
93115184,87,-9379.0
93125188,87,-9381.0
93135188,87,-9381.0
93145196,87,-9379.0
93155200,87,-9377.0
93165204,87,-9373.0
93175204,87,-9370.0
93185208,87,-9366.0
93195208,87,-9362.0
93205212,87,-9358.0
93215216,87,-9355.0
93225224,87,-9351.0
93235224,87,-9347.0
93245228,87,-9343.0
93255232,87,-9339.0
93265240,87,-9335.0
93275244,87,-9331.0
93285248,87,-9327.0
93295252,87,-9323.0
93305260,87,-9319.0
93315264,87,-9316.0
93325268,87,-9312.0
93335272,87,-9308.0
93345276,87,-9304.0
93355276,87,-9300.0
93365280,87,-9296.0
93375284,87,-9292.0
93385288,87,-9288.0
93395288,87,-9284.0
93405288,87,-9280.0
93415292,87,-9276.0
93425296,87,-9272.0
93435304,87,-9269.0
93445308,87,-9265.0
93455312,87,-9261.0
93465316,87,-9257.0
93475320,87,-9253.0
93485328,87,-9249.0
93495328,87,-9245.0
93505332,87,-9241.0
93515336,87,-9237.0
93525336,87,-9233.0
93535340,87,-9229.0
93545344,87,-9226.0
93555348,87,-9222.0
93565356,87,-9218.0
93575360,87,-9214.0
93585364,87,-9210.0
93595368,87,-9206.0
93605372,87,-9202.0
93615376,87,-9198.0
93625380,87,-9194.0
93635384,87,-9190.0
93645388,87,-9186.0
93655388,87,-9183.0
93665388,87,-9179.0
93675392,87,-9175.0
93685400,87,-9171.0
93695408,87,-9167.0
93705412,87,-9163.0
93715416,87,-9159.0
93725420,87,-9155.0
93735424,87,-9151.0
93745424,87,-9147.0
93755428,87,-9143.0
93765432,87,-9140.0
93775436,87,-9136.0
93785436,87,-9132.0
93795440,87,-9128.0
93805444,-67,-9124.0
93815444,-67,-9122.0
93825452,-67,-9122.0
93835452,-67,-9124.0
93845452,-67,-9126.0
93855452,-67,-9129.0
93865456,-67,-9132.0
93875460,-67,-9134.0
93885460,-67,-9137.0
93895460,-67,-9140.0
93905464,-67,-9143.0
93915468,-67,-9146.0
93925468,-67,-9149.0
93935468,-67,-9152.0
93945472,-67,-9155.0
93955480,-67,-9158.0
93965480,-67,-9161.0
93975480,-67,-9164.0
93985480,-67,-9167.0
93995488,-67,-9170.0
94005488,-67,-9173.0
94015488,-67,-9176.0
94025492,-67,-9179.0
94035492,-67,-9182.0
94045500,-67,-9185.0
94055500,-67,-9188.0
94065500,-67,-9191.0
94075504,-67,-9194.0
94085512,-67,-9197.0
94095512,-67,-9200.0
94105512,-67,-9203.0
94115516,-67,-9206.0
94125524,-67,-9209.0
94135524,-67,-9212.0
94145524,-67,-9215.0
94155528,-67,-9218.0
94165528,-67,-9221.0
94175536,-67,-9224.0
94185536,-67,-9227.0
94195540,-67,-9230.0
94205544,-67,-9233.0
94215548,-67,-9236.0
94225552,-67,-9239.0
94235552,-67,-9242.0
94245552,-67,-9245.0
94255556,-67,-9248.0
94265560,-67,-9251.0
94275560,-67,-9254.0
94285560,-67,-9257.0
94295560,-67,-9260.0
94305568,-67,-9263.0
94315568,-67,-9266.0
94325568,-67,-9269.0
94335572,-67,-9271.0
94345580,-67,-9274.0
94355584,-67,-9277.0
94365584,-67,-9280.0
94375588,-67,-9283.0
94385592,-67,-9286.0
94395592,-67,-9289.0
94405592,-67,-9292.0
94415592,-67,-9295.0
94425592,-67,-9298.0
94435596,-67,-9301.0
94445596,-67,-9304.0
94455596,-67,-9307.0
94465596,-67,-9310.0
94475600,-67,-9313.0
94485600,-67,-9316.0
94495600,-67,-9319.0
94505600,164,-9322.0
94515600,164,-9321.0
94525600,164,-9317.0
94535604,164,-9312.0
94545604,164,-9306.0
94555612,164,-9299.0
94565612,164,-9292.0
94575612,164,-9285.0
94585612,164,-9278.0
94595612,164,-9270.0
94605616,164,-9263.0
94615620,164,-9256.0
94625620,164,-9248.0
94635620,164,-9241.0
94645624,164,-9233.0
94655624,164,-9226.0
94665628,164,-9218.0
94675628,164,-9211.0
94685632,164,-9203.0
94695632,164,-9196.0
94705636,164,-9189.0
94715636,164,-9181.0
94725636,164,-9174.0
94735640,164,-9166.0
94745640,164,-9159.0
94755640,164,-9151.0
94765640,164,-9144.0
94775644,164,-9136.0
94785644,164,-9129.0
94795644,164,-9121.0
94805644,164,-9114.0
94815648,164,-9107.0
94825652,164,-9099.0
94835660,164,-9092.0
94845660,164,-9084.0
94855660,164,-9077.0
94865664,164,-9069.0
94875664,164,-9062.0
94885664,164,-9054.0
94895664,164,-9047.0
94905672,164,-9039.0
94915672,164,-9032.0
94925672,164,-9025.0
94935672,164,-9017.0
94945676,164,-9010.0
94955676,164,-9002.0
94965680,164,-8995.0
94975680,164,-8987.0
94985684,164,-8980.0
94995684,164,-8972.0
95005684,164,-8965.0
95015684,164,-8957.0
95025688,164,-8950.0
95035692,164,-8942.0
95045692,164,-8935.0
95055696,164,-8928.0
95065704,164,-8920.0
95075708,164,-8913.0
95085708,164,-8905.0
95095708,164,-8898.0
95105708,164,-8890.0
95115716,164,-8883.0
95125716,164,-8875.0
95135716,164,-8868.0
95145716,164,-8860.0
95155716,164,-8853.0
95165720,164,-8845.0
95175724,164,-8838.0
95185724,164,-8831.0
95195724,164,-8823.0
95205732,-131,-8816.0
95215732,-131,-8813.0
95225732,-131,-8814.0
95235732,-131,-8817.0
95245736,-131,-8822.0
95255744,-131,-8827.0
95265744,-131,-8832.0
95275752,-131,-8838.0
95285752,-131,-8843.0
95295756,-131,-8849.0
95305764,-131,-8855.0
95315764,-131,-8861.0
95325772,-131,-8866.0
95335776,-131,-8872.0
95345784,-131,-8878.0
95355784,-131,-8884.0
95365792,-131,-8890.0
95375792,-131,-8896.0
95385792,-131,-8902.0
95395800,-131,-8908.0
95405800,-131,-8914.0
95415808,-131,-8920.0
95425812,-131,-8925.0
95435812,-131,-8931.0
95445812,-131,-8937.0
95455812,-131,-8943.0
95465816,-131,-8949.0
95475824,-131,-8955.0
95485824,-131,-8961.0
95495832,-131,-8967.0
95505836,-131,-8973.0
95515836,-131,-8978.0
95525836,-131,-8984.0
95535844,-131,-8990.0
95545844,-131,-8996.0
95555844,-131,-9002.0
95565844,-131,-9008.0
95575852,-131,-9014.0
95585852,-131,-9020.0
95595856,-131,-9026.0
95605856,-131,-9031.0
95615864,-131,-9037.0
95625864,-131,-9043.0
95635868,-131,-9049.0
95645868,-131,-9055.0
95655868,-131,-9061.0
95665868,-131,-9067.0
95675876,-131,-9073.0
95685892,-131,-9079.0
95695892,-131,-9084.0
95705900,-131,-9090.0
95715900,-131,-9096.0
95725904,-131,-9102.0
95735904,-131,-9108.0
95745904,-131,-9114.0
95755904,-131,-9120.0
95765908,-131,-9126.0
95775916,-131,-9131.0
95785916,-131,-9137.0
95795916,-131,-9143.0
95805924,-131,-9149.0
95815928,-131,-9155.0
95825928,-131,-9161.0
95835928,-131,-9167.0
95845928,-131,-9173.0
95855932,-131,-9179.0
95865932,-131,-9185.0
95875932,-131,-9191.0
95885932,-131,-9196.0
95895936,-131,-9202.0
95905936,-79,-9208.0
95915936,-79,-9213.0
95925936,-79,-9218.0
95935944,-79,-9222.0
95945944,-79,-9226.0
95955948,-79,-9229.0
95965948,-79,-9233.0
95975952,-79,-9237.0
95985956,-79,-9240.0
95995960,-79,-9244.0
96005964,-79,-9247.0
96015972,-79,-9251.0
96025976,-79,-9254.0
96035976,-79,-9258.0
96045976,-79,-9261.0
96055976,-79,-9265.0
96065980,-79,-9268.0
96075980,-79,-9272.0
96085980,-79,-9275.0
96095980,-79,-9279.0
96105980,-79,-9282.0
96115984,-79,-9286.0
96125984,-79,-9289.0
96135984,-79,-9293.0
96145984,-79,-9296.0
96155988,-79,-9300.0
96165992,-79,-9303.0
96175992,-79,-9307.0
96185992,-79,-9310.0
96195996,-79,-9314.0
96205996,-79,-9317.0
96215996,-79,-9321.0
96226000,-79,-9324.0
96236008,-79,-9328.0
96246016,-79,-9331.0
96256016,-79,-9335.0
96266024,-79,-9338.0
96276024,-79,-9342.0
96286028,-79,-9345.0
96296028,-79,-9349.0
96306028,-79,-9352.0
96316028,-79,-9356.0
96326032,-79,-9359.0
96336032,-79,-9363.0
96346032,-79,-9366.0
96356032,-79,-9370.0
96366036,-79,-9373.0
96376036,-79,-9377.0
96386036,-79,-9380.0
96396036,-79,-9384.0
96406036,-79,-9387.0
96416040,-79,-9391.0
96426040,-79,-9394.0
96436040,-79,-9398.0
96446040,-79,-9401.0
96456044,-79,-9405.0
96466044,-79,-9408.0
96476044,-79,-9412.0
96486044,-79,-9415.0
96496048,-79,-9419.0
96506048,-79,-9422.0
96516048,-79,-9426.0
96526048,-79,-9429.0
96536048,-79,-9433.0
96546056,-79,-9436.0
96556056,-79,-9440.0
96566056,-79,-9443.0
96576056,-79,-9447.0
96586060,-79,-9450.0
96596060,-79,-9454.0
96606060,127,-9457.0
96616068,127,-9458.0
96626076,127,-9455.0
96636080,127,-9451.0
96646084,127,-9447.0
96656088,127,-9442.0
96666088,127,-9436.0
96676092,127,-9431.0
96686096,127,-9425.0
96696096,127,-9420.0
96706096,127,-9414.0
96716104,127,-9408.0
96726108,127,-9402.0
96736108,127,-9397.0
96746112,127,-9391.0
96756120,127,-9385.0
96766124,127,-9380.0
96776124,127,-9374.0
96786128,127,-9368.0
96796140,127,-9362.0
96806148,127,-9357.0
96816148,127,-9351.0
96826152,127,-9345.0
96836152,127,-9339.0
96846152,127,-9334.0
96856152,127,-9328.0
96866152,127,-9322.0
96876156,127,-9316.0
96886172,127,-9310.0
96896176,127,-9305.0
96906176,127,-9299.0
96916180,127,-9293.0
96926192,127,-9287.0
96936200,127,-9282.0
96946200,127,-9276.0
96956204,127,-9270.0
96966208,127,-9264.0
96976216,127,-9259.0
96986216,127,-9253.0
96996216,127,-9247.0
97006220,127,-9241.0
97016228,127,-9236.0
97026228,127,-9230.0
97036232,127,-9224.0
97046232,127,-9218.0
97056236,127,-9213.0
97066240,127,-9207.0
97076244,127,-9201.0
97086244,127,-9195.0
97096244,127,-9190.0
97106252,127,-9184.0
97116252,127,-9178.0
97126256,127,-9172.0
97136260,127,-9167.0
97146268,127,-9161.0
97156268,127,-9155.0
97166272,127,-9149.0
97176284,127,-9143.0
97186288,127,-9138.0
97196292,127,-9132.0
97206296,127,-9126.0
97216300,127,-9120.0
97226300,127,-9115.0
97236300,127,-9109.0
97246300,127,-9103.0
97256304,127,-9097.0
97266308,127,-9092.0
97276308,127,-9086.0
97286312,127,-9080.0
97296312,127,-9074.0
97306312,82,-9069.0
97316328,82,-9064.0
97326332,82,-9059.0
97336336,82,-9055.0
97346340,82,-9051.0
97356340,82,-9047.0
97366340,82,-9043.0
97376344,82,-9039.0
97386348,82,-9036.0
97396348,82,-9032.0
97406348,82,-9028.0
97416352,82,-9025.0
97426356,82,-9021.0
97436360,82,-9017.0
97446376,82,-9014.0
97456384,82,-9010.0
97466388,82,-9006.0
97476392,82,-9003.0
97486396,82,-8999.0
97496404,82,-8995.0
97506404,82,-8991.0
97516408,82,-8988.0
97526412,82,-8984.0
97536420,82,-8980.0
97546420,82,-8977.0
97556424,82,-8973.0
97566428,82,-8969.0
97576432,82,-8966.0
97586440,82,-8962.0
97596444,82,-8958.0
97606448,82,-8955.0
97616452,82,-8951.0
97626460,82,-8947.0
97636464,82,-8944.0
97646468,82,-8940.0
97656472,82,-8936.0
97666472,82,-8933.0
97676476,82,-8929.0
97686480,82,-8925.0
97696484,82,-8922.0
97706484,82,-8918.0
97716492,82,-8914.0
97726496,82,-8910.0
97736500,82,-8907.0
97746504,82,-8903.0
97756512,82,-8899.0
97766516,82,-8896.0
97776520,82,-8892.0
97786524,82,-8888.0
97796524,82,-8885.0
97806524,82,-8881.0
97816528,82,-8877.0
97826532,82,-8874.0
97836536,82,-8870.0
97846536,82,-8866.0
97856540,82,-8863.0
97866544,82,-8859.0
97876548,82,-8855.0
97886556,82,-8852.0
97896560,82,-8848.0
97906564,82,-8844.0
97916568,82,-8841.0
97926568,82,-8837.0
97936568,82,-8833.0
97946572,82,-8830.0
97956576,82,-8826.0
97966580,82,-8822.0
97976588,82,-8819.0
97986592,82,-8815.0
97996596,82,-8811.0
98006600,-254,-8808.0
98016604,-254,-8811.0
98026604,-254,-8817.0
98036612,-254,-8825.0
98046620,-254,-8834.0
98056620,-254,-8844.0
98066628,-254,-8855.0
98076632,-254,-8865.0
98086632,-254,-8876.0
98096636,-254,-8888.0
98106636,-254,-8899.0
98116644,-254,-8910.0
98126648,-254,-8922.0
98136656,-254,-8933.0
98146656,-254,-8944.0
98156664,-254,-8956.0
98166672,-254,-8967.0
98176676,-254,-8979.0
98186676,-254,-8990.0
98196680,-254,-9001.0
98206688,-254,-9013.0
98216696,-254,-9024.0
98226700,-254,-9036.0
98236704,-254,-9047.0
98246712,-254,-9058.0
98256720,-254,-9070.0
98266724,-254,-9081.0
98276724,-254,-9093.0
98286732,-254,-9104.0
98296740,-254,-9116.0
98306748,-254,-9127.0
98316756,-254,-9138.0
98326760,-254,-9150.0
98336764,-254,-9161.0
98346768,-254,-9173.0
98356772,-254,-9184.0
98366772,-254,-9195.0
98376776,-254,-9207.0
98386784,-254,-9218.0
98396788,-254,-9230.0
98406788,-254,-9241.0
98416788,-254,-9253.0
98426796,-254,-9264.0
98436800,-254,-9275.0
98446800,-254,-9287.0
98456804,-254,-9298.0
98466808,-254,-9310.0
98476812,-254,-9321.0
98486816,-254,-9333.0
98496816,-254,-9344.0
98506820,-254,-9355.0
98516824,-254,-9367.0
98526832,-254,-9378.0
98536840,-254,-9390.0
98546844,-254,-9401.0
98556852,-254,-9412.0
98566856,-254,-9424.0
98576856,-254,-9435.0
98586860,-254,-9447.0
98596864,-254,-9458.0
98606872,-254,-9470.0
98616876,-254,-9481.0
98626876,-254,-9492.0
98636880,-254,-9504.0
98646884,-254,-9515.0
98656888,-254,-9527.0
98666888,-254,-9538.0
98676896,-254,-9549.0
98686900,-254,-9561.0
98696904,-254,-9572.0
98706908,-92,-9584.0
98716916,-92,-9593.0
98726924,-92,-9600.0
98736932,-92,-9607.0
98746940,-92,-9612.0
98756940,-92,-9617.0
98766940,-92,-9621.0
