time_us,pwm,pos
225308832,135,-3027.0
225408836,100,-2966.0
225508840,100,-2918.0
225608840,100,-2874.0
225708844,100,-2829.0
225808852,100,-2784.0
225908852,100,-2739.0
226008856,100,-2695.0
226108864,-128,-2651.0
226208864,-128,-2695.0
226308868,-128,-2752.0
226408868,-128,-2810.0
226508876,-128,-2867.0
226608876,-128,-2924.0
226708876,-128,-2981.0
226808876,236,-3037.0
226908884,236,-2953.0
227008884,236,-2846.0
227108884,236,-2738.0
227208884,236,-2631.0
227308888,236,-2524.0
227408888,236,-2416.0
227508888,-172,-2310.0
227608892,-172,-2362.0
227708896,-172,-2439.0
227808900,-172,-2516.0
227908908,-172,-2593.0
228008908,-172,-2670.0
228108920,-172,-2748.0
228208928,132,-2823.0
228308936,132,-2781.0
228408940,132,-2721.0
228508940,132,-2662.0
228608940,132,-2602.0
228708944,132,-2542.0
228808948,132,-2483.0
228908956,-63,-2424.0
229008960,-63,-2441.0
229108964,-63,-2469.0
229208968,-63,-2497.0
229308972,-63,-2524.0
229408980,-63,-2552.0
229508980,-63,-2579.0
229608980,-179,-2607.0
229708988,-179,-2680.0
229808988,-179,-2760.0
229908988,-179,-2840.0
230008988,-179,-2920.0
230108992,-179,-3000.0
230208992,-179,-3081.0
230308996,158,-3160.0
230408996,158,-3108.0
230509004,158,-3037.0
230609004,158,-2965.0
230709008,158,-2893.0
230809016,158,-2822.0
230909016,158,-2750.0
231009024,64,-2679.0
231109028,64,-2644.0
231209032,64,-2616.0
231309040,64,-2587.0
231409040,64,-2559.0
231509044,64,-2531.0
231609044,64,-2502.0
231709044,197,-2473.0
231809048,197,-2393.0
231909052,197,-2303.0
232009068,197,-2214.0
232109072,197,-2124.0
232209076,197,-2035.0
232309080,197,-1945.0
232409088,-168,-1857.0
232509088,-168,-1913.0
232609088,-168,-1988.0
232709088,-168,-2063.0
232809092,-168,-2138.0
232909100,-168,-2214.0
233009104,-168,-2289.0
233109108,239,-2363.0
233209108,239,-2279.0
233309108,239,-2171.0
233409108,239,-2062.0
233509112,239,-1953.0
233609120,239,-1844.0
233709128,239,-1736.0
233809128,92,-1627.0
233909132,92,-1575.0
234009140,92,-1534.0
234109144,92,-1492.0
234209144,92,-1451.0
234309144,92,-1410.0
234409160,92,-1368.0
234509168,226,-1327.0
234609168,226,-1234.0
234709176,226,-1131.0
234809180,226,-1028.0
234909180,226,-925.0
235009180,226,-822.0
235109180,226,-719.0
235209184,216,-616.0
235309188,216,-517.0
235409192,216,-418.0
235509200,216,-320.0
235609200,216,-222.0
235709204,216,-123.0
235809204,216,-25.0
235909208,222,74.0
236009208,222,174.0
236109216,222,275.0
236209220,222,376.0
236309228,222,478.0
236409236,222,579.0
236509240,222,680.0
236609248,94,781.0
236709248,94,832.0
236809252,94,875.0
236909256,94,917.0
237009260,94,959.0
237109260,94,1001.0
237209264,94,1044.0
237309268,173,1086.0
237409284,173,1160.0
237509284,173,1238.0
237609288,173,1317.0
237709288,173,1395.0
237809288,173,1474.0
237909292,173,1553.0
238009300,203,1632.0
238109304,203,1722.0
238209304,203,1814.0
238309308,203,1907.0
238409312,203,1999.0
238509312,203,2092.0
238609316,203,2184.0
238709316,88,2276.0
238809316,88,2324.0
238909320,88,2364.0
239009328,88,2404.0
239109328,88,2443.0
239209336,88,2483.0
239309340,88,2523.0
239409348,225,2563.0
239509352,225,2656.0
239609356,225,2759.0
239709360,225,2861.0
239809364,225,2963.0
239909364,225,3065.0
240009372,225,3168.0
240109376,235,3270.0
240209376,235,3376.0
240309380,235,3483.0
240409388,235,3591.0
240509388,235,3698.0
240609392,235,3805.0
240709404,235,3913.0
240809412,-236,4017.0
240909416,-236,3942.0
241009420,-236,3836.0
241109428,-236,3730.0
241209428,-236,3624.0
241309436,-236,3518.0
241409440,-236,3411.0
241509444,161,3307.0
241609448,161,3358.0
241709452,161,3431.0
241809456,161,3504.0
241909460,161,3577.0
242009464,161,3650.0
242109472,161,3723.0
242209476,-126,3795.0
242309484,-126,3756.0
242409488,-126,3699.0
242509496,-126,3643.0
242609496,-126,3586.0
242709504,-126,3530.0
242809512,-126,3473.0
242909512,-77,3417.0
243009512,-77,3380.0
243109516,-77,3346.0
243209524,-77,3312.0
243309524,-77,3278.0
243409524,-77,3244.0
243509532,-77,3210.0
243609540,-150,3175.0
243709548,-150,3112.0
243809548,-150,3045.0
243909552,-150,2978.0
244009560,-150,2911.0
244109560,-150,2844.0
244209564,-150,2777.0
244309568,227,2711.0
244409572,227,2792.0
244509572,227,2895.0
244609572,227,2999.0
244709580,227,3102.0
244809580,227,3205.0
244909580,227,3309.0
245009584,166,3412.0
245109584,166,3492.0
245209588,166,3568.0
245309588,166,3643.0
245409592,166,3718.0
245509596,166,3794.0
245609604,166,3869.0
245709604,161,3945.0
245809608,161,4018.0
245909612,161,4092.0
246009616,161,4165.0
246109616,161,4238.0
246209624,161,4311.0
246309624,161,4384.0
246409628,-201,4456.0
246509636,-201,4387.0
246609636,-201,4298.0
246709640,-201,4208.0
246809644,-201,4118.0
246909652,-201,4029.0
247009660,-201,3939.0
247109660,169,3852.0
247209660,169,3907.0
247309664,169,3983.0
247409664,169,4060.0
247509664,169,4137.0
247609672,169,4214.0
247709672,169,4290.0
247809672,244,4367.0
247909676,244,4473.0
248009684,244,4584.0
248109688,244,4695.0
248209688,244,4806.0
248309696,244,4918.0
248409696,244,5029.0
248509704,-124,5138.0
248609704,-124,5104.0
248709704,-124,5049.0
248809704,-124,4993.0
248909704,-124,4938.0
249009712,-124,4883.0
249109716,-124,4827.0
249209720,193,4773.0
249309724,193,4843.0
249409724,193,4930.0
249509724,193,5018.0
249609732,193,5106.0
249709732,193,5194.0
249809740,193,5282.0
249909748,-108,5368.0
250009752,-108,5335.0
250109752,-108,5287.0
250209752,-108,5239.0
250309756,-108,5191.0
250409756,-108,5143.0
250509756,-108,5094.0
250609760,-91,5046.0
250709760,-91,5005.0
250809760,-91,4964.0
250909764,-91,4924.0
251009764,-91,4884.0
251109772,-91,4843.0
251209776,-91,4803.0
251309784,111,4763.0
251409784,111,4802.0
251509792,111,4852.0
251609796,111,4903.0
251709808,111,4953.0
251809808,111,5003.0
251909812,111,5053.0
252009820,-165,5101.0
252109828,-165,5043.0
252209828,-165,4969.0
252309828,-165,4895.0
252409832,-165,4821.0
252509832,-165,4747.0
252609832,-165,4672.0
252709832,-87,4599.0
252809832,-87,4555.0
252909836,-87,4516.0
253009836,-87,4478.0
253109836,-87,4439.0
253209840,-87,4401.0
253309840,-87,4362.0
253409840,-143,4323.0
253509840,-143,4263.0
253609848,-143,4199.0
253709852,-143,4135.0
253809852,-143,4071.0
253909860,-143,4007.0
254009864,-143,3943.0
254109864,-220,3879.0
254209872,-220,3785.0
254309880,-220,3687.0
254409880,-220,3588.0
254509888,-220,3489.0
254609896,-220,3390.0
254709896,-220,3291.0
254809900,-146,3193.0
254909908,-146,3122.0
255009908,-146,3057.0
255109916,-146,2991.0
255209920,-146,2926.0
255309920,-146,2860.0
255409928,-146,2795.0
255509932,193,2731.0
255609932,193,2800.0
255709940,193,2888.0
255809948,193,2976.0
255909948,193,3064.0
256009948,193,3152.0
256109952,193,3240.0
256209952,-165,3325.0
256309956,-165,3271.0
256409968,-165,3197.0
256509972,-165,3123.0
256609976,-165,3049.0
256709980,-165,2975.0
256809984,-165,2901.0
256909984,214,2829.0
257009988,214,2903.0
257109992,214,3000.0
257209992,214,3098.0
257309992,214,3195.0
257409992,214,3292.0
257509996,214,3390.0
257610000,177,3487.0
257710008,177,3571.0
257810008,177,3651.0
257910008,177,3732.0
258010008,177,3812.0
258110008,177,3893.0
258210012,177,3973.0
258310012,-78,4052.0
258410012,-78,4031.0
258510016,-78,3996.0
258610020,-78,3962.0
258710020,-78,3927.0
258810028,-78,3892.0
258910028,-78,3858.0
259010028,-204,3822.0
259110044,-204,3739.0
259210052,-204,3648.0
259310060,-204,3557.0
259410064,-204,3465.0
259510072,-204,3374.0
259610072,-204,3282.0
259710076,-81,3191.0
259810076,-81,3147.0
259910076,-81,3111.0
260010084,-81,3076.0
260110084,-81,3040.0
260210084,-81,3004.0
260310088,-81,2968.0
260410096,203,2934.0
260510096,203,3011.0
260610096,203,3103.0
260710100,203,3195.0
260810108,203,3288.0
260910116,203,3380.0
261010120,203,3473.0
261110124,-60,3564.0
261210124,-60,3552.0
261310128,-60,3526.0
261410136,-60,3499.0
261510140,-60,3473.0
261610144,-60,3447.0
261710152,-60,3420.0
261810152,141,3396.0
261910156,141,3449.0
262010160,141,3513.0
262110160,141,3576.0
262210160,141,3640.0
262310168,141,3704.0
262410172,141,3768.0
262510176,129,3832.0
262610176,129,3892.0
262710184,129,3951.0
262810184,129,4009.0
262910184,129,4068.0
263010192,129,4126.0
263110192,129,4184.0
263210192,-218,4241.0
263310192,-218,4163.0
263410200,-218,4065.0
263510200,-218,3967.0
263610208,-218,3870.0
263710212,-218,3772.0
263810216,-218,3674.0
263910220,112,3578.0
264010228,112,3611.0
264110232,112,3661.0
264210236,112,3712.0
264310236,112,3763.0
264410236,112,3813.0
264510236,112,3864.0
264610240,-160,3913.0
264710248,-160,3855.0
264810252,-160,3784.0
264910252,-160,3712.0
265010256,-160,3640.0
265110260,-160,3569.0
265210264,-160,3497.0
265310268,-114,3426.0
265410276,-114,3372.0
265510276,-114,3321.0
265610276,-114,3270.0
265710276,-114,3218.0
265810284,-114,3167.0
265910284,-114,3116.0
266010284,-181,3065.0
266110288,-181,2988.0
266210288,-181,2907.0
266310292,-181,2825.0
266410296,-181,2744.0
266510304,-181,2663.0
266610304,-181,2582.0
266710304,-183,2500.0
266810304,-183,2418.0
266910304,-183,2336.0
267010312,-183,2254.0
267110312,-183,2172.0
267210312,-183,2089.0
267310316,-183,2007.0
267410316,175,1927.0
267510320,175,1987.0
267610328,175,2066.0
267710336,175,2146.0
267810336,175,2225.0
267910340,175,2305.0
268010340,175,2384.0
268110348,176,2464.0
268210352,176,2544.0
268310352,176,2624.0
268410352,176,2704.0
268510356,176,2784.0
268610356,176,2864.0
268710356,176,2944.0
268810360,199,3025.0
268910364,199,3114.0
269010368,199,3204.0
269110368,199,3295.0
269210372,199,3385.0
269310376,199,3476.0
269410376,199,3566.0
269510380,126,3657.0
269610388,126,3719.0
269710392,126,3776.0
269810396,126,3833.0
269910396,126,3890.0
270010400,126,3947.0
270110400,126,4004.0
270210404,-215,4059.0
270310404,-215,3981.0
270410404,-215,3885.0
270510412,-215,3788.0
270610416,-215,3691.0
270710416,-215,3595.0
270810416,-215,3498.0
270910420,150,3404.0
271010424,150,3453.0
271110424,150,3520.0
271210428,150,3589.0
271310432,150,3657.0
271410436,150,3725.0
271510440,150,3793.0
271610444,174,3861.0
271710448,174,3939.0
271810448,174,4018.0
271910448,174,4097.0
272010452,174,4176.0
272110452,174,4255.0
272210452,174,4334.0
272310456,-114,4412.0
272410456,-114,4375.0
272510456,-114,4324.0
272610460,-114,4273.0
272710468,-114,4221.0
272810476,-114,4170.0
272910476,-114,4119.0
273010484,226,4070.0
273110492,226,4152.0
273210496,226,4255.0
273310496,226,4358.0
273410496,226,4461.0
273510500,226,4564.0
273610500,226,4667.0
273710508,151,4770.0
273810516,151,4844.0
273910520,151,4912.0
274010528,151,4981.0
274110536,151,5050.0
274210544,151,5118.0
274310548,151,5187.0
274410548,-69,5254.0
274510552,-69,5234.0
274610556,-69,5204.0
274710560,-69,5174.0
274810564,-69,5143.0
274910576,-69,5113.0
275010584,-69,5082.0
275110584,-82,5052.0
275210592,-82,5016.0
275310592,-82,4980.0
275410592,-82,4944.0
275510596,-82,4909.0
275610596,-82,4873.0
275710596,-82,4837.0
275810596,234,4803.0
275910596,234,4890.0
276010604,234,4997.0
276110604,234,5103.0
276210604,234,5210.0
276310604,234,5317.0
276410608,234,5423.0
276510608,-240,5527.0
276610608,-240,5448.0
276710616,-240,5340.0
276810620,-240,5233.0
276910620,-240,5125.0
277010620,-240,5017.0
277110624,-240,4909.0
277210628,190,4804.0
277310628,190,4865.0
277410628,190,4951.0
277510636,190,5038.0
277610636,190,5124.0
277710636,190,5211.0
277810640,190,5297.0
277910640,-118,5381.0
278010644,-118,5344.0
278110644,-118,5291.0
278210648,-118,5238.0
278310656,-118,5186.0
278410656,-118,5133.0
278510656,-118,5080.0
278610664,-216,5027.0
278710672,-216,4936.0
278810672,-216,4839.0
278910672,-216,4742.0
279010680,-216,4645.0
279110680,-216,4548.0
279210680,-216,4451.0
279310688,-167,4354.0
279410692,-167,4276.0
279510692,-167,4201.0
279610692,-167,4126.0
279710696,-167,4051.0
279810696,-167,3976.0
279910696,-167,3901.0
280010696,139,3828.0
280110700,139,3875.0
280210704,139,3938.0
280310708,139,4001.0
280410708,139,4064.0
280510712,139,4127.0
280610720,139,4190.0
280710724,241,4254.0
280810728,241,4357.0
280910736,241,4467.0
281010736,241,4576.0
281110736,241,4686.0
281210744,241,4796.0
281310744,241,4906.0
281410744,210,5016.0
281510748,210,5114.0
281610752,210,5210.0
281710760,210,5305.0
281810760,210,5401.0
281910764,210,5497.0
282010772,210,5592.0
282110772,164,5688.0
282210772,164,5766.0
282310780,164,5840.0
282410784,164,5915.0
282510788,164,5989.0
282610792,164,6064.0
282710800,164,6139.0
282810800,-139,6211.0
282910804,-139,6165.0
283010812,-139,6103.0
283110820,-139,6041.0
283210820,-139,5978.0
283310824,-139,5916.0
283410832,-139,5854.0
283510832,-186,5791.0
283610832,-186,5711.0
283710836,-186,5627.0
283810840,-186,5544.0
283910840,-186,5460.0
284010844,-186,5377.0
284110848,-186,5293.0
284210856,197,5212.0
284310864,197,5281.0
284410872,197,5370.0
284510880,197,5459.0
284610880,197,5549.0
284710888,197,5638.0
284810892,197,5728.0
284910892,-219,5815.0
285010896,-219,5739.0
285110904,-219,5641.0
285210904,-219,5543.0
285310912,-219,5444.0
285410920,-219,5346.0
285510920,-219,5248.0
285610928,-150,5150.0
285710932,-150,5078.0
285810932,-150,5011.0
285910940,-150,4944.0
286010944,-150,4876.0
286110944,-150,4809.0
286210948,-150,4742.0
286310956,-159,4675.0
286410956,-159,4604.0
286510960,-159,4533.0
286610964,-159,4461.0
286710968,-159,4390.0
286810976,-159,4318.0
286910976,-159,4246.0
287010984,115,4177.0
287110992,115,4215.0
287210996,115,4267.0
287311004,115,4319.0
287411008,115,4371.0
287511012,115,4423.0
287611012,115,4475.0
287711016,-154,4525.0
287811016,-154,4469.0
287911016,-154,4401.0
288011020,-154,4332.0
288111024,-154,4263.0
288211024,-154,4194.0
288311032,-154,4125.0
288411032,95,4057.0
288511036,95,4087.0
288611040,95,4130.0
288711044,95,4173.0
288811044,95,4216.0
288911044,95,4259.0
289011052,95,4302.0
289111060,-144,4342.0
289211068,-144,4291.0
289311080,-144,4226.0
289411080,-144,4162.0
289511084,-144,4097.0
289611084,-144,4033.0
289711088,-144,3968.0
289811088,92,3906.0
289911092,92,3937.0
290011100,92,3978.0
290111104,92,4019.0
290211108,92,4060.0
290311112,92,4102.0
290411120,92,4143.0
290511120,-183,4183.0
290611124,-183,4116.0
290711128,-183,4034.0
290811132,-183,3951.0
290911136,-183,3869.0
291011136,-183,3787.0
291111144,-183,3705.0
291211144,-167,3623.0
291311148,-167,3547.0
291411152,-167,3472.0
291511156,-167,3397.0
291611160,-167,3322.0
291711160,-167,3247.0
291811164,-167,3172.0
291911168,-92,3098.0
292011172,-92,3052.0
292111172,-92,3011.0
292211172,-92,2970.0
292311176,-92,2929.0
292411176,-92,2888.0
292511176,-92,2847.0
292611180,176,2808.0
292711188,176,2873.0
292811188,176,2953.0
292911196,176,3033.0
293011196,176,3113.0
293111200,176,3193.0
293211208,176,3273.0
293311208,-96,3351.0
293411208,-96,3322.0
293511212,-96,3279.0
293611212,-96,3236.0
293711212,-96,3193.0
293811216,-96,3150.0
293911216,-96,3108.0
294011216,152,3066.0
294111216,152,3122.0
294211224,152,3191.0
294311224,152,3260.0
294411228,152,3329.0
294511232,152,3398.0
294611232,152,3467.0
294711240,-149,3534.0
294811248,-149,3482.0
294911248,-149,3415.0
295011252,-149,3348.0
295111256,-149,3281.0
295211256,-149,3214.0
295311260,-149,3148.0
295411264,117,3083.0
295511264,117,3122.0
295611268,117,3175.0
295711272,117,3228.0
295811276,117,3281.0
295911276,117,3334.0
296011280,117,3387.0
296111284,-173,3437.0
296211292,-173,3374.0
296311292,-173,3297.0
296411300,-173,3219.0
296511300,-173,3142.0
296611304,-173,3064.0
296711308,-173,2986.0
296811308,158,2911.0
296911312,158,2966.0
297011320,158,3038.0
297111320,158,3110.0
297211328,158,3181.0
297311328,158,3253.0
297411332,158,3325.0
297511332,191,3396.0
297611336,191,3481.0
297711344,191,3568.0
297811352,191,3655.0
297911352,191,3742.0
298011352,191,3829.0
298111352,191,3917.0
298211352,202,4004.0
298311356,202,4095.0
298411356,202,4187.0
298511364,202,4279.0
298611368,202,4371.0
298711368,202,4464.0
298811372,202,4556.0
298911376,251,4648.0
299011376,251,4759.0
299111380,251,4873.0
299211384,251,4988.0
299311384,251,5102.0
299411392,251,5217.0
299511400,251,5331.0
299611404,151,5445.0
299711408,151,5521.0
299811416,151,5590.0
299911416,151,5658.0
300011424,151,5727.0
300111432,151,5796.0
300211432,151,5864.0
300311436,93,5932.0
300411440,93,5978.0
300511444,93,6020.0
300611448,93,6062.0
300711448,93,6104.0
300811448,93,6145.0
300911456,93,6187.0
301011460,-248,6227.0
301111464,-248,6134.0
301211472,-248,6023.0
301311476,-248,5911.0
301411476,-248,5800.0
301511484,-248,5688.0
301611488,-248,5577.0
301711492,-67,5467.0
301811492,-67,5426.0
301911496,-67,5396.0
302011496,-67,5366.0
302111500,-67,5336.0
302211504,-67,5306.0
302311508,-67,5277.0
302411512,-166,5246.0
302511516,-166,5178.0
302611524,-166,5103.0
